dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FantopeOGD,10,28,362,0.372907,105.622674,1,0.112
CreditCard,FantopeOGD,10,28,363,0.275380,105.898055,1,0.112
CreditCard,FantopeOGD,10,28,364,0.185724,106.083779,1,0.113
CreditCard,FantopeOGD,10,28,365,0.126854,106.210632,1,0.113
CreditCard,FantopeOGD,10,28,366,0.309611,106.520243,1,0.113
CreditCard,FantopeOGD,10,28,367,0.066391,106.586634,1,0.114
CreditCard,FantopeOGD,10,28,368,0.258849,106.845482,1,0.114
CreditCard,FantopeOGD,10,28,369,0.097704,106.943186,1,0.114
CreditCard,FantopeOGD,10,28,370,0.738949,107.682135,1,0.115
CreditCard,FantopeOGD,10,28,371,0.062123,107.744259,1,0.115
CreditCard,FantopeOGD,10,28,372,0.118268,107.862526,1,0.115
CreditCard,FantopeOGD,10,28,373,0.328052,108.190579,1,0.115
CreditCard,FantopeOGD,10,28,374,0.071390,108.261968,1,0.116
CreditCard,FantopeOGD,10,28,375,0.112498,108.374467,1,0.116
CreditCard,FantopeOGD,10,28,376,0.203800,108.578266,1,0.116
CreditCard,FantopeOGD,10,28,377,0.146275,108.724542,1,0.117
